epoch,step,train/L_coord_epoch,train/L_coord_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_origin_epoch,train/L_origin_map_epoch,train/L_origin_map_step,train/L_origin_step,train/L_point_3d_epoch,train/L_point_3d_step,train/L_point_map_epoch,train/L_point_map_step,train/L_trajectory_epoch,train/L_trajectory_step,train/L_vae_total_epoch,train/L_vae_total_step,train/loss_total_epoch,train/loss_total_step,val/L_coord,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_origin,val/L_origin_map,val/L_point_3d,val/L_point_map,val/L_trajectory,val/L_vae_total,val/loss_total
6,2649,,0.01370292715728283,,0.0,,0.224190816283226,,0.0,,0.0,,,0.0,0.0,,0.002931801602244377,,0.1580502837896347,,0.010229909792542458,,0.0,,0.20455287396907806,,,,,,,,,,,,
6,2659,,0.01387101225554943,,0.0,,0.22848038375377655,,0.0,,0.0,,,0.0,0.0,,0.005552613642066717,,0.1613216996192932,,0.010275434702634811,,0.0,,0.20975057780742645,,,,,,,,,,,,
6,2669,,0.013402314856648445,,0.0,,0.2020626962184906,,0.0,,0.0,,,0.0,0.0,,0.004408208653330803,,0.1546623855829239,,0.005990911740809679,,0.0,,0.1902632713317871,,,,,,,,,,,,
6,2679,,0.014036504551768303,,0.0,,0.19585981965065002,,0.0,,0.0,,,0.0,0.0,,0.002554855775088072,,0.15825563669204712,,0.00538088520988822,,0.0,,0.18804386258125305,,,,,,,,,,,,
6,2689,,0.014126863330602646,,0.0,,0.20605219900608063,,0.0,,0.0,,,0.0,0.0,,0.0036509092897176743,,0.1591259241104126,,0.01375215407460928,,0.0,,0.19835402071475983,,,,,,,,,,,,
6,2699,,0.015414643101394176,,0.0,,0.19881987571716309,,0.0,,0.0,,,0.0,0.0,,0.0035094106569886208,,0.15851618349552155,,0.004589395597577095,,0.0,,0.19042475521564484,,,,,,,,,,,,
6,2709,,0.01465781033039093,,0.0,,0.2156376838684082,,0.0,,0.0,,,0.0,0.0,,0.003364905482158065,,0.1599961817264557,,0.010091164149343967,,0.0,,0.20187386870384216,,,,,,,,,,,,
6,2719,,0.0147586390376091,,0.0,,0.19212399423122406,,0.0,,0.0,,,0.0,0.0,,0.0037809161003679037,,0.15878453850746155,,0.007110496051609516,,0.0,,0.18827928602695465,,,,,,,,,,,,
6,2729,,0.017811652272939682,,0.0,,0.1995791345834732,,0.0,,0.0,,,0.0,0.0,,0.004613028839230537,,0.16482283174991608,,0.01037176139652729,,0.0,,0.1985992193222046,,,,,,,,,,,,
6,2739,,0.012952398508787155,,0.0,,0.18818937242031097,,0.0,,0.0,,,0.0,0.0,,0.009952954016625881,,0.16012199223041534,,0.008763770572841167,,0.0,,0.18999023735523224,,,,,,,,,,,,
6,2749,,0.01428692601621151,,0.0,,0.20247222483158112,,0.0,,0.0,,,0.0,0.0,,0.004949078895151615,,0.16071736812591553,,0.010428088717162609,,0.0,,0.1964268535375595,,,,,,,,,,,,
6,2759,,0.01991506665945053,,0.0,,0.21890009939670563,,0.0,,0.0,,,0.0,0.0,,0.0036509744822978973,,0.16094955801963806,,0.006079431623220444,,0.0,,0.20474757254123688,,,,,,,,,,,,
6,2769,,0.018542353063821793,,0.0,,0.21401570737361908,,0.0,,0.0,,,0.0,0.0,,0.005599912256002426,,0.1606106162071228,,0.005714313592761755,,0.0,,0.2022414654493332,,,,,,,,,,,,
6,2779,,0.020733924582600594,,0.0,,0.21382778882980347,,0.0,,0.0,,,0.0,0.0,,0.0065865544602274895,,0.16596055030822754,,0.008136309683322906,,0.0,,0.20762255787849426,,,,,,,,,,,,
6,2789,,0.016723621636629105,,0.0,,0.20371204614639282,,0.0,,0.0,,,0.0,0.0,,0.0047066714614629745,,0.15504850447177887,,0.006210335064679384,,0.0,,0.19320058822631836,,,,,,,,,,,,
6,2799,,0.017621830105781555,,0.0,,0.22691181302070618,,0.0,,0.0,,,0.0,0.0,,0.004303286783397198,,0.15928703546524048,,0.008074884302914143,,0.0,,0.20809942483901978,,,,,,,,,,,,
6,2809,,0.017865102738142014,,0.0,,0.22637060284614563,,0.0,,0.0,,,0.0,0.0,,0.0036720677744597197,,0.16229024529457092,,0.005093288607895374,,0.0,,0.20764563977718353,,,,,,,,,,,,
6,2819,,0.01988321542739868,,0.0,,0.21066004037857056,,0.0,,0.0,,,0.0,0.0,,0.00708717480301857,,0.1615329384803772,,0.011205256916582584,,0.0,,0.20518431067466736,,,,,,,,,,,,
6,2829,,0.015721842646598816,,0.0,,0.2121330201625824,,0.0,,0.0,,,0.0,0.0,,0.005541445221751928,,0.1597914695739746,,0.006496049929410219,,0.0,,0.19984190165996552,,,,,,,,,,,,
6,2839,,0.019584471359848976,,0.0,,0.22189918160438538,,0.0,,0.0,,,0.0,0.0,,0.004507029429078102,,0.16175410151481628,,0.011177307926118374,,0.0,,0.20946104824543,,,,,,,,,,,,
6,2849,,0.015446022152900696,,0.0,,0.1932961344718933,,0.0,,0.0,,,0.0,0.0,,0.005382393952459097,,0.15741580724716187,,0.006907810922712088,,0.0,,0.18922407925128937,,,,,,,,,,,,
6,2859,,0.012684052810072899,,0.0,,0.22162941098213196,,0.0,,0.0,,,0.0,0.0,,0.005912278778851032,,0.15621572732925415,,0.010102864354848862,,0.0,,0.20327216386795044,,,,,,,,,,,,
6,2869,,0.015182184055447578,,0.0,,0.21344006061553955,,0.0,,0.0,,,0.0,0.0,,0.0035520296078175306,,0.15807484090328217,,0.006855139043182135,,0.0,,0.19855213165283203,,,,,,,,,,,,
6,2879,,0.012537244707345963,,0.0,,0.1951182633638382,,0.0,,0.0,,,0.0,0.0,,0.004327007103711367,,0.1559402048587799,,0.00895474012941122,,0.0,,0.18843872845172882,,,,,,,,,,,,
6,2889,,0.01461388822644949,,0.0,,0.2027285099029541,,0.0,,0.0,,,0.0,0.0,,0.0050409696996212006,,0.15659181773662567,,0.010221998207271099,,0.0,,0.19459860026836395,,,,,,,,,,,,
6,2899,,0.020872334018349648,,0.0,,0.21072205901145935,,0.0,,0.0,,,0.0,0.0,,0.005255069583654404,,0.15907607972621918,,0.011529236100614071,,0.0,,0.2037273794412613,,,,,,,,,,,,
6,2909,,0.015979476273059845,,0.0,,0.22221346199512482,,0.0,,0.0,,,0.0,0.0,,0.004359139129519463,,0.1600889265537262,,0.008549541234970093,,0.0,,0.20559526979923248,,,,,,,,,,,,
6,2919,,0.02245296724140644,,0.0,,0.22911524772644043,,0.0,,0.0,,,0.0,0.0,,0.006954462733119726,,0.16136570274829865,,0.007896844297647476,,0.0,,0.2138926088809967,,,,,,,,,,,,
6,2929,,0.01792813278734684,,0.0,,0.21932685375213623,,0.0,,0.0,,,0.0,0.0,,0.00776038970798254,,0.15659557282924652,,0.010142594575881958,,0.0,,0.20587676763534546,,,,,,,,,,,,
6,2939,,0.014798836782574654,,0.0,,0.2151309996843338,,0.0,,0.0,,,0.0,0.0,,0.0026110243052244186,,0.1577208787202835,,0.007847686298191547,,0.0,,0.19905471801757812,,,,,,,,,,,,
6,2949,,0.018385350704193115,,0.0,,0.21514782309532166,,0.0,,0.0,,,0.0,0.0,,0.005247012712061405,,0.16300134360790253,,0.00793388206511736,,0.0,,0.2048577070236206,,,,,,,,,,,,
6,2953,,,,,,,,,,,,,,,,,,,,,,,,,0.10417932271957397,0.0,0.4064170718193054,0.0,0.0,0.0,0.0,0.05953647196292877,0.2603633999824524,0.0126341562718153,0.0,0.4215652048587799
6,2953,0.016369367018342018,,0.0,,0.21060959994792938,,0.0,,0.0,,0.0,0.0,,,0.004674950614571571,,0.16012032330036163,,0.00819670595228672,,0.0,,0.19998544454574585,,,,,,,,,,,,,
7,2959,,0.014117611572146416,,0.0,,0.19684705138206482,,0.0,,0.0,,,0.0,0.0,,0.00406664377078414,,0.16071976721286774,,0.0061841984279453754,,0.0,,0.1909676343202591,,,,,,,,,,,,
7,2969,,0.016490064561367035,,0.0,,0.2068081647157669,,0.0,,0.0,,,0.0,0.0,,0.0029801717028021812,,0.16000550985336304,,0.008961482904851437,,0.0,,0.19762268662452698,,,,,,,,,,,,
7,2979,,0.017421595752239227,,0.0,,0.19857819378376007,,0.0,,0.0,,,0.0,0.0,,0.008529510349035263,,0.15775436162948608,,0.0056410846300423145,,0.0,,0.19396236538887024,,,,,,,,,,,,
7,2989,,0.0147553700953722,,0.0,,0.20541658997535706,,0.0,,0.0,,,0.0,0.0,,0.00696201529353857,,0.15758739411830902,,0.011439139023423195,,0.0,,0.19808024168014526,,,,,,,,,,,,
7,2999,,0.011709501966834068,,0.0,,0.19843906164169312,,0.0,,0.0,,,0.0,0.0,,0.0026933650951832533,,0.15810468792915344,,0.0063102697022259235,,0.0,,0.1886284500360489,,,,,,,,,,,,
7,3009,,0.013236518949270248,,0.0,,0.1958513855934143,,0.0,,0.0,,,0.0,0.0,,0.003990519791841507,,0.158071368932724,,0.008407100103795528,,0.0,,0.18977844715118408,,,,,,,,,,,,
7,3019,,0.018473757430911064,,0.0,,0.20206338167190552,,0.0,,0.0,,,0.0,0.0,,0.0036712686996906996,,0.16176879405975342,,0.006028147879987955,,0.0,,0.19600266218185425,,,,,,,,,,,,
7,3029,,0.02083386480808258,,0.0,,0.2146734893321991,,0.0,,0.0,,,0.0,0.0,,0.005166672635823488,,0.1569899320602417,,0.008843358606100082,,0.0,,0.20325367152690887,,,,,,,,,,,,
7,3039,,0.012752986513078213,,0.0,,0.19314520061016083,,0.0,,0.0,,,0.0,0.0,,0.00525472080335021,,0.15903523564338684,,0.008302044123411179,,0.0,,0.1892450749874115,,,,,,,,,,,,
7,3049,,0.012824365869164467,,0.0,,0.18750621378421783,,0.0,,0.0,,,0.0,0.0,,0.006783619523048401,,0.15434052050113678,,0.005229217000305653,,0.0,,0.18334196507930756,,,,,,,,,,,,
7,3059,,0.01653958298265934,,0.0,,0.19024641811847687,,0.0,,0.0,,,0.0,0.0,,0.00495810154825449,,0.15940019488334656,,0.006763417739421129,,0.0,,0.18895386159420013,,,,,,,,,,,,
7,3069,,0.011932172812521458,,0.0,,0.19255563616752625,,0.0,,0.0,,,0.0,0.0,,0.003411283250898123,,0.15367397665977478,,0.008651637472212315,,0.0,,0.1851123571395874,,,,,,,,,,,,
7,3079,,0.021849507465958595,,0.0,,0.19277574121952057,,0.0,,0.0,,,0.0,0.0,,0.005508404225111008,,0.16166752576828003,,0.007412780076265335,,0.0,,0.1946069747209549,,,,,,,,,,,,
7,3089,,0.016340795904397964,,0.0,,0.21075557172298431,,0.0,,0.0,,,0.0,0.0,,0.006006644573062658,,0.1576240360736847,,0.008105451241135597,,0.0,,0.19941624999046326,,,,,,,,,,,,
7,3099,,0.01341323647648096,,0.0,,0.2032504826784134,,0.0,,0.0,,,0.0,0.0,,0.003791710827499628,,0.15664537250995636,,0.005765211768448353,,0.0,,0.19143301248550415,,,,,,,,,,,,
7,3109,,0.016534162685275078,,0.0,,0.1919769048690796,,0.0,,0.0,,,0.0,0.0,,0.0036155818961560726,,0.16116711497306824,,0.008620473556220531,,0.0,,0.19095711410045624,,,,,,,,,,,,
7,3119,,0.019007358700037003,,0.0,,0.19281738996505737,,0.0,,0.0,,,0.0,0.0,,0.005041771102696657,,0.15799057483673096,,0.005816014017909765,,0.0,,0.19033655524253845,,,,,,,,,,,,
7,3129,,0.014232982881367207,,0.0,,0.19210712611675262,,0.0,,0.0,,,0.0,0.0,,0.003843477927148342,,0.1540239453315735,,0.007547701708972454,,0.0,,0.18587763607501984,,,,,,,,,,,,
7,3139,,0.012410092167556286,,0.0,,0.2182476967573166,,0.0,,0.0,,,0.0,0.0,,0.004946528002619743,,0.15511855483055115,,0.006816336419433355,,0.0,,0.19876959919929504,,,,,,,,,,,,
7,3149,,0.014110964722931385,,0.0,,0.17919741570949554,,0.0,,0.0,,,0.0,0.0,,0.0025173029862344265,,0.15712189674377441,,0.005802811589092016,,0.0,,0.17937520146369934,,,,,,,,,,,,
7,3159,,0.020774394273757935,,0.0,,0.2088911235332489,,0.0,,0.0,,,0.0,0.0,,0.004973451606929302,,0.16323751211166382,,0.007108115591108799,,0.0,,0.20249229669570923,,,,,,,,,,,,
7,3169,,0.013698314316570759,,0.0,,0.21925370395183563,,0.0,,0.0,,,0.0,0.0,,0.003774002892896533,,0.157024085521698,,0.009420634247362614,,0.0,,0.20158538222312927,,,,,,,,,,,,
7,3179,,0.01608693227171898,,0.0,,0.1964978277683258,,0.0,,0.0,,,0.0,0.0,,0.00530893262475729,,0.15457452833652496,,0.006453151814639568,,0.0,,0.18946069478988647,,,,,,,,,,,,
7,3189,,0.01532004401087761,,0.0,,0.185020312666893,,0.0,,0.0,,,0.0,0.0,,0.006140727084130049,,0.15549792349338531,,0.006992874201387167,,0.0,,0.18448594212532043,,,,,,,,,,,,
7,3199,,0.014405901543796062,,0.0,,0.2072305977344513,,0.0,,0.0,,,0.0,0.0,,0.003705720417201519,,0.1571902483701706,,0.007445540279150009,,0.0,,0.19498899579048157,,,,,,,,,,,,
7,3209,,0.015528468415141106,,0.0,,0.21101351082324982,,0.0,,0.0,,,0.0,0.0,,0.002843172987923026,,0.15662887692451477,,0.007147409021854401,,0.0,,0.19658072292804718,,,,,,,,,,,,
7,3219,,0.015568790026009083,,0.0,,0.19506381452083588,,0.0,,0.0,,,0.0,0.0,,0.003223072737455368,,0.15922677516937256,,0.008524064905941486,,0.0,,0.19080325961112976,,,,,,,,,,,,
7,3229,,0.015257097780704498,,0.0,,0.20705349743366241,,0.0,,0.0,,,0.0,0.0,,0.003980613779276609,,0.157759428024292,,0.00691502308472991,,0.0,,0.19548282027244568,,,,,,,,,,,,
7,3239,,0.01420464925467968,,0.0,,0.21134231984615326,,0.0,,0.0,,,0.0,0.0,,0.003155437298119068,,0.15870258212089539,,0.011083362624049187,,0.0,,0.1992441713809967,,,,,,,,,,,,
7,3249,,0.017693648114800453,,0.0,,0.20266193151474,,0.0,,0.0,,,0.0,0.0,,0.0041732280515134335,,0.16004031896591187,,0.009160147979855537,,0.0,,0.19686463475227356,,,,,,,,,,,,
7,3259,,0.012183576822280884,,0.0,,0.1969829797744751,,0.0,,0.0,,,0.0,0.0,,0.004012973979115486,,0.15424656867980957,,0.0056275431998074055,,0.0,,0.186526820063591,,,,,,,,,,,,
7,3269,,0.012485839426517487,,0.0,,0.18848732113838196,,0.0,,0.0,,,0.0,0.0,,0.005325425416231155,,0.1540500819683075,,0.006761113181710243,,0.0,,0.18355488777160645,,,,,,,,,,,,
7,3279,,0.014845345169305801,,0.0,,0.18960267305374146,,0.0,,0.0,,,0.0,0.0,,0.007515016943216324,,0.16104385256767273,,0.005751937627792358,,0.0,,0.18937940895557404,,,,,,,,,,,,
7,3289,,0.016933446750044823,,0.0,,0.21107883751392365,,0.0,,0.0,,,0.0,0.0,,0.005862526595592499,,0.15788522362709045,,0.006398066412657499,,0.0,,0.19907905161380768,,,,,,,,,,,,
7,3299,,0.016278795897960663,,0.0,,0.21229471266269684,,0.0,,0.0,,,0.0,0.0,,0.004623751621693373,,0.15497416257858276,,0.005693920888006687,,0.0,,0.19693265855312347,,,,,,,,,,,,
7,3309,,0.011390585452318192,,0.0,,0.17879335582256317,,0.0,,0.0,,,0.0,0.0,,0.003076463472098112,,0.15366363525390625,,0.0035682201851159334,,0.0,,0.17524614930152893,,,,,,,,,,,,
7,3319,,0.014160839840769768,,0.0,,0.1951913684606552,,0.0,,0.0,,,0.0,0.0,,0.0034889397211372852,,0.15621259808540344,,0.010146561078727245,,0.0,,0.1896001398563385,,,,,,,,,,,,
7,3329,,0.01442907564342022,,0.0,,0.1945275366306305,,0.0,,0.0,,,0.0,0.0,,0.006330450996756554,,0.15572229027748108,,0.007397835608571768,,0.0,,0.18920359015464783,,,,,,,,,,,,
7,3339,,0.015792619436979294,,0.0,,0.20163217186927795,,0.0,,0.0,,,0.0,0.0,,0.0035400677006691694,,0.15607979893684387,,0.00950899999588728,,0.0,,0.19327682256698608,,,,,,,,,,,,
7,3349,,0.015886250883340836,,0.0,,0.19886718690395355,,0.0,,0.0,,,0.0,0.0,,0.004163140431046486,,0.15899160504341125,,0.009180156514048576,,0.0,,0.1935441642999649,,,,,,,,,,,,
7,3359,,0.014251653105020523,,0.0,,0.20908798277378082,,0.0,,0.0,,,0.0,0.0,,0.0031822151504456997,,0.15876586735248566,,0.009172622114419937,,0.0,,0.19723016023635864,,,,,,,,,,,,
7,3369,,0.015118803828954697,,0.0,,0.2028011530637741,,0.0,,0.0,,,0.0,0.0,,0.006875929422676563,,0.154056116938591,,0.01143550779670477,,0.0,,0.19514375925064087,,,,,,,,,,,,
7,3375,,,,,,,,,,,,,,,,,,,,,,,,,0.10441756993532181,0.0,0.4172050356864929,0.0,0.0,0.0,0.0,0.05893956124782562,0.26448437571525574,0.011795313097536564,0.0,0.42842093110084534
7,3375,0.015365269966423512,,0.0,,0.19577133655548096,,0.0,,0.0,,0.0,0.0,,,0.004205963108688593,,0.15771524608135223,,0.007485056295990944,,0.0,,0.19027139246463776,,,,,,,,,,,,,
8,3379,,0.014828020706772804,,0.0,,0.19405828416347504,,0.0,,0.0,,,0.0,0.0,,0.0034914936404675245,,0.15566694736480713,,0.009751147590577602,,0.0,,0.18889795243740082,,,,,,,,,,,,
8,3389,,0.011845935136079788,,0.0,,0.177691251039505,,0.0,,0.0,,,0.0,0.0,,0.004479076713323593,,0.15818634629249573,,0.0074753835797309875,,0.0,,0.17983900010585785,,,,,,,,,,,,
8,3399,,0.012225629761815071,,0.0,,0.1757723093032837,,0.0,,0.0,,,0.0,0.0,,0.007136702537536621,,0.15473327040672302,,0.006243871059268713,,0.0,,0.17805589735507965,,,,,,,,,,,,
8,3409,,0.012090613134205341,,0.0,,0.17908936738967896,,0.0,,0.0,,,0.0,0.0,,0.002519160509109497,,0.1537715643644333,,0.007752333767712116,,0.0,,0.17761152982711792,,,,,,,,,,,,
8,3419,,0.015945889055728912,,0.0,,0.18084105849266052,,0.0,,0.0,,,0.0,0.0,,0.0043097082525491714,,0.1569865196943283,,0.008251546882092953,,0.0,,0.18316735327243805,,,,,,,,,,,,
8,3429,,0.014291929081082344,,0.0,,0.20329910516738892,,0.0,,0.0,,,0.0,0.0,,0.003275834722444415,,0.15569525957107544,,0.008421236649155617,,0.0,,0.19249169528484344,,,,,,,,,,,,
8,3439,,0.013633396476507187,,0.0,,0.18603935837745667,,0.0,,0.0,,,0.0,0.0,,0.0030793054029345512,,0.15172997117042542,,0.003634814638644457,,0.0,,0.17905841767787933,,,,,,,,,,,,
8,3449,,0.013792894780635834,,0.0,,0.1894795447587967,,0.0,,0.0,,,0.0,0.0,,0.003150373697280884,,0.15426386892795563,,0.007324132602661848,,0.0,,0.18400540947914124,,,,,,,,,,,,
8,3459,,0.013162926770746708,,0.0,,0.1950800120830536,,0.0,,0.0,,,0.0,0.0,,0.003127102507278323,,0.15607967972755432,,0.007501889485865831,,0.0,,0.18747581541538239,,,,,,,,,,,,
8,3469,,0.018897904083132744,,0.0,,0.1973465234041214,,0.0,,0.0,,,0.0,0.0,,0.0037682594265788794,,0.15631623566150665,,0.007855472154915333,,0.0,,0.1920921951532364,,,,,,,,,,,,
8,3479,,0.011790571734309196,,0.0,,0.17741677165031433,,0.0,,0.0,,,0.0,0.0,,0.002823862014338374,,0.15619134902954102,,0.003563535865396261,,0.0,,0.17589303851127625,,,,,,,,,,,,
8,3489,,0.01382046565413475,,0.0,,0.1922648847103119,,0.0,,0.0,,,0.0,0.0,,0.002434737514704466,,0.15633755922317505,,0.0070304907858371735,,0.0,,0.185944065451622,,,,,,,,,,,,
8,3499,,0.014745263382792473,,0.0,,0.1846606284379959,,0.0,,0.0,,,0.0,0.0,,0.003778924699872732,,0.1558481603860855,,0.0062983157113194466,,0.0,,0.1826656460762024,,,,,,,,,,,,
8,3509,,0.017037000507116318,,0.0,,0.193000927567482,,0.0,,0.0,,,0.0,0.0,,0.006199678406119347,,0.15761280059814453,,0.007918588817119598,,0.0,,0.19088450074195862,,,,,,,,,,,,
8,3519,,0.011785302311182022,,0.0,,0.17696790397167206,,0.0,,0.0,,,0.0,0.0,,0.004140846431255341,,0.15339405834674835,,0.007612778339534998,,0.0,,0.17695043981075287,,,,,,,,,,,,
8,3529,,0.01398359052836895,,0.0,,0.17555099725723267,,0.0,,0.0,,,0.0,0.0,,0.0027578999288380146,,0.1593807190656662,,0.006132424343377352,,0.0,,0.17890281975269318,,,,,,,,,,,,
8,3539,,0.012227242812514305,,0.0,,0.18698181211948395,,0.0,,0.0,,,0.0,0.0,,0.003142133355140686,,0.15525858104228973,,0.006003733724355698,,0.0,,0.181806743144989,,,,,,,,,,,,
8,3549,,0.012097159400582314,,0.0,,0.17149294912815094,,0.0,,0.0,,,0.0,0.0,,0.0036854478530585766,,0.1572047770023346,,0.004153078887611628,,0.0,,0.17431670427322388,,,,,,,,,,,,
8,3559,,0.012766186147928238,,0.0,,0.20184484124183655,,0.0,,0.0,,,0.0,0.0,,0.005692697130143642,,0.15123039484024048,,0.006875117775052786,,0.0,,0.1892046183347702,,,,,,,,,,,,
8,3569,,0.013893922790884972,,0.0,,0.17764975130558014,,0.0,,0.0,,,0.0,0.0,,0.003267968073487282,,0.15696217119693756,,0.006035028025507927,,0.0,,0.1789044290781021,,,,,,,,,,,,
8,3579,,0.014668420888483524,,0.0,,0.18663080036640167,,0.0,,0.0,,,0.0,0.0,,0.00331883761100471,,0.1545657217502594,,0.006751480977982283,,0.0,,0.1829676479101181,,,,,,,,,,,,
8,3589,,0.015743695199489594,,0.0,,0.17992912232875824,,0.0,,0.0,,,0.0,0.0,,0.004753382410854101,,0.15727266669273376,,0.007171995937824249,,0.0,,0.18243542313575745,,,,,,,,,,,,
8,3599,,0.018253561109304428,,0.0,,0.2039128988981247,,0.0,,0.0,,,0.0,0.0,,0.004709291737526655,,0.1579689383506775,,0.004912762902677059,,0.0,,0.1948787420988083,,,,,,,,,,,,
8,3609,,0.01746690273284912,,0.0,,0.18490421772003174,,0.0,,0.0,,,0.0,0.0,,0.0056864726357162,,0.15575957298278809,,0.005404847674071789,,0.0,,0.1846110075712204,,,,,,,,,,,,
8,3619,,0.015178379602730274,,0.0,,0.1950468271970749,,0.0,,0.0,,,0.0,0.0,,0.003180615371093154,,0.15885895490646362,,0.004617298021912575,,0.0,,0.18844105303287506,,,,,,,,,,,,
8,3629,,0.01441342942416668,,0.0,,0.18775254487991333,,0.0,,0.0,,,0.0,0.0,,0.007002619560807943,,0.15740686655044556,,0.0072669717483222485,,0.0,,0.18692120909690857,,,,,,,,,,,,
8,3639,,0.013558947481215,,0.0,,0.18077251315116882,,0.0,,0.0,,,0.0,0.0,,0.0037194888573139906,,0.15354236960411072,,0.0058531323447823524,,0.0,,0.17872323095798492,,,,,,,,,,,,
8,3649,,0.011496028862893581,,0.0,,0.18045009672641754,,0.0,,0.0,,,0.0,0.0,,0.0022892821580171585,,0.15684452652931213,,0.008235897868871689,,0.0,,0.1796579360961914,,,,,,,,,,,,
8,3659,,0.01723422110080719,,0.0,,0.19704775512218475,,0.0,,0.0,,,0.0,0.0,,0.003162813140079379,,0.15407785773277283,,0.005855613853782415,,0.0,,0.18868911266326904,,,,,,,,,,,,
8,3669,,0.0166519396007061,,0.0,,0.1949673891067505,,0.0,,0.0,,,0.0,0.0,,0.005765846930444241,,0.15199843049049377,,0.003639673814177513,,0.0,,0.18651163578033447,,,,,,,,,,,,
8,3679,,0.014777407050132751,,0.0,,0.19299563765525818,,0.0,,0.0,,,0.0,0.0,,0.003426776034757495,,0.15244856476783752,,0.00803292915225029,,0.0,,0.1858406662940979,,,,,,,,,,,,
8,3689,,0.013983635231852531,,0.0,,0.18303664028644562,,0.0,,0.0,,,0.0,0.0,,0.00471835769712925,,0.1539134681224823,,0.006159901153296232,,0.0,,0.1809060126543045,,,,,,,,,,,,
8,3699,,0.013261521235108376,,0.0,,0.18404459953308105,,0.0,,0.0,,,0.0,0.0,,0.007998157292604446,,0.15701130032539368,,0.00801683496683836,,0.0,,0.18516620993614197,,,,,,,,,,,,
8,3709,,0.01380954124033451,,0.0,,0.1815350353717804,,0.0,,0.0,,,0.0,0.0,,0.003243127604946494,,0.15649312734603882,,0.006241452880203724,,0.0,,0.1806611269712448,,,,,,,,,,,,
8,3719,,0.014994308352470398,,0.0,,0.18908695876598358,,0.0,,0.0,,,0.0,0.0,,0.0036191195249557495,,0.1519176959991455,,0.009403018280863762,,0.0,,0.18451057374477386,,,,,,,,,,,,
8,3729,,0.016128093004226685,,0.0,,0.20274107158184052,,0.0,,0.0,,,0.0,0.0,,0.0034936589654535055,,0.15841445326805115,,0.008319864049553871,,0.0,,0.194548562169075,,,,,,,,,,,,
8,3739,,0.015522470697760582,,0.0,,0.19730889797210693,,0.0,,0.0,,,0.0,0.0,,0.004109969362616539,,0.1540343016386032,,0.00525781512260437,,0.0,,0.18811674416065216,,,,,,,,,,,,
8,3749,,0.012931730598211288,,0.0,,0.1844567358493805,,0.0,,0.0,,,0.0,0.0,,0.00255380105227232,,0.15372289717197418,,0.00718700559809804,,0.0,,0.18042609095573425,,,,,,,,,,,,
8,3759,,0.015206432901322842,,0.0,,0.19125375151634216,,0.0,,0.0,,,0.0,0.0,,0.005746433045715094,,0.15838292241096497,,0.010692634619772434,,0.0,,0.19064107537269592,,,,,,,,,,,,
8,3769,,0.014121489599347115,,0.0,,0.19166044890880585,,0.0,,0.0,,,0.0,0.0,,0.0033136759884655476,,0.15493446588516235,,0.006536049768328667,,0.0,,0.18528307974338531,,,,,,,,,,,,
8,3779,,0.012451129034161568,,0.0,,0.17934264242649078,,0.0,,0.0,,,0.0,0.0,,0.003139795269817114,,0.15402474999427795,,0.005980180110782385,,0.0,,0.17746926844120026,,,,,,,,,,,,
8,3789,,0.012069947086274624,,0.0,,0.17440567910671234,,0.0,,0.0,,,0.0,0.0,,0.002850739285349846,,0.15334415435791016,,0.008805632591247559,,0.0,,0.17573808133602142,,,,,,,,,,,,
8,3797,,,,,,,,,,,,,,,,,,,,,,,,,0.10239478945732117,0.0,0.41223081946372986,0.0,0.0,0.0,0.0,0.05445942282676697,0.2594195604324341,0.011632263660430908,0.0,0.4200683832168579
8,3797,0.014600326307117939,,0.0,,0.1851721704006195,,0.0,,0.0,,0.0,0.0,,,0.004004437010735273,,0.15584200620651245,,0.006950600538402796,,0.0,,0.18328477442264557,,,,,,,,,,,,,
9,3799,,0.01349566038697958,,0.0,,0.17014238238334656,,0.0,,0.0,,,0.0,0.0,,0.0027165263891220093,,0.15015876293182373,,0.007697660010308027,,0.0,,0.17210550606250763,,,,,,,,,,,,
9,3809,,0.013793708756566048,,0.0,,0.15921476483345032,,0.0,,0.0,,,0.0,0.0,,0.0029961629770696163,,0.15165935456752777,,0.008084382861852646,,0.0,,0.16787418723106384,,,,,,,,,,,,
9,3819,,0.018054241314530373,,0.0,,0.17919501662254333,,0.0,,0.0,,,0.0,0.0,,0.006203338038176298,,0.15492790937423706,,0.005908016115427017,,0.0,,0.18214425444602966,,,,,,,,,,,,
9,3829,,0.014422030188143253,,0.0,,0.16546759009361267,,0.0,,0.0,,,0.0,0.0,,0.004098864737898111,,0.15635603666305542,,0.00784982554614544,,0.0,,0.17409716546535492,,,,,,,,,,,,
9,3839,,0.015269389376044273,,0.0,,0.19363197684288025,,0.0,,0.0,,,0.0,0.0,,0.004155976232141256,,0.15460428595542908,,0.0084395632147789,,0.0,,0.18805059790611267,,,,,,,,,,,,
9,3849,,0.013339068740606308,,0.0,,0.18698397278785706,,0.0,,0.0,,,0.0,0.0,,0.003082825569435954,,0.15218064188957214,,0.011715766973793507,,0.0,,0.1836511343717575,,,,,,,,,,,,
